ds,prediction,prediction_lower,prediction_upper,country
2019-11-25,0.0,0.0,687.0682286564379,Lebanon
2019-11-26,0.0,0.0,691.3276036467757,Lebanon
2019-11-27,0.0,0.0,697.7527602660529,Lebanon
2019-11-28,0.0,0.0,687.0492273666557,Lebanon
2019-11-29,0.0,0.0,706.9611928813692,Lebanon
2019-11-30,0.0,0.0,664.8515842043795,Lebanon
2019-12-01,0.0,0.0,673.0200569180115,Lebanon
2019-12-02,0.0,0.0,707.0170737061754,Lebanon
2019-12-03,0.0,0.0,681.981152951538,Lebanon
2019-12-04,0.0,0.0,643.3010908224501,Lebanon
2019-12-05,0.0,0.0,645.5928399043848,Lebanon
2019-12-06,0.0,0.0,627.7580445664943,Lebanon
2019-12-07,0.0,0.0,616.9665981117001,Lebanon
2019-12-08,0.0,0.0,670.0487453181958,Lebanon
2019-12-09,0.0,0.0,626.9300584115551,Lebanon
2019-12-10,0.0,0.0,697.3699753056118,Lebanon
2019-12-11,0.0,0.0,666.3117114681842,Lebanon
2019-12-12,0.0,0.0,667.800722242181,Lebanon
2019-12-13,0.0,0.0,673.351389501639,Lebanon
2019-12-14,0.0,0.0,606.697577687377,Lebanon
2019-12-15,0.0,0.0,653.079616977985,Lebanon
2019-12-16,0.0,0.0,642.4330571056197,Lebanon
2019-12-17,0.0,0.0,626.7513959430343,Lebanon
2019-12-18,0.0,0.0,732.0223577718116,Lebanon
2019-12-19,0.0,0.0,673.3288962058363,Lebanon
2019-12-20,0.0,0.0,648.1760603489163,Lebanon
2019-12-21,0.0,0.0,719.5230567447476,Lebanon
2019-12-22,0.0,0.0,650.1699315267042,Lebanon
2019-12-23,0.0,0.0,709.1175074979576,Lebanon
2019-12-24,0.0,0.0,640.6937817077979,Lebanon
2019-12-25,0.0,0.0,631.3509573643958,Lebanon
2019-12-26,0.0,0.0,651.1107137970123,Lebanon
2019-12-27,0.0,0.0,671.8466921365524,Lebanon
2019-12-28,0.0,0.0,623.2407627843634,Lebanon
2019-12-29,0.0,0.0,594.5308567160139,Lebanon
2019-12-30,0.0,0.0,608.0032138907187,Lebanon
2019-12-31,0.0,0.0,626.8716931662744,Lebanon
2018-02-12,37.677242868679215,21.923285597089343,55.115388661421534,Lithuania
2018-02-13,0.0,0.0,0.0,Lithuania
2018-02-14,0.0,0.0,11.626806824498749,Lithuania
2018-02-15,0.8495755943739023,0.0,17.415627798334622,Lithuania
2018-02-16,11901.220564646188,11885.135007564257,11916.759656420796,Lithuania
2018-02-17,2.0389809996793784,0.0,19.124805330499715,Lithuania
2018-02-18,1.7319133540672547,0.0,17.56826110725551,Lithuania
2018-02-19,396.2408690887823,379.6432759692849,412.7082206982313,Lithuania
2018-02-20,167.84134293112038,152.25018836526928,184.28284454390158,Lithuania
2018-02-21,45.79336084034648,30.02984055556281,61.20043560353836,Lithuania
2018-02-22,0.005559619643545506,0.0,16.252929098003783,Lithuania
2018-02-23,1.9620986961710412,0.0,17.908001832547157,Lithuania
2018-02-24,0.0,0.0,16.225591160505704,Lithuania
2018-02-25,0.0,0.0,15.451187926293896,Lithuania
2018-02-26,0.0,0.0,16.584829929582135,Lithuania
2018-02-27,0.0,0.0,17.384797953573553,Lithuania
2018-02-28,0.0,0.0,16.89599407832116,Lithuania
2018-03-01,0.03633151104636871,0.0,15.394668611253502,Lithuania
2018-03-02,0.0,0.0,17.10778862226617,Lithuania
2018-03-03,0.17605682999296482,0.0,17.472488238569802,Lithuania
2018-03-04,0.26596218985439973,0.0,16.07673402576158,Lithuania
2018-03-05,0.23573883205462962,0.0,15.99582174690156,Lithuania
2018-03-06,0.24396875426251288,0.0,18.882487629737344,Lithuania
2018-03-07,0.2164759390124357,0.0,17.172911610549743,Lithuania
2018-03-08,0.1694837050953173,0.0,16.788473637974565,Lithuania
2018-03-09,0.0,0.0,16.026153612039252,Lithuania
2018-03-10,0.031174766791682268,0.0,17.39462554025516,Lithuania
2018-03-11,0.0,0.0,15.755823478636625,Lithuania
2018-03-12,0.0,0.0,15.683094546852816,Lithuania
2018-03-13,0.0,0.0,16.683516495032897,Lithuania
2018-03-14,0.0,0.0,15.968095320992147,Lithuania
2018-03-15,0.0,0.0,16.30852791909309,Lithuania
2018-03-16,0.9566978072880669,0.0,16.87352897329061,Lithuania
2018-03-17,0.0,0.0,16.82435623297812,Lithuania
2018-03-18,0.0,0.0,16.264136143770493,Lithuania
2018-03-19,0.013386434493882559,0.0,16.87950131986084,Lithuania
2018-03-20,0.06421938537070804,0.0,16.065836592068223,Lithuania
2018-03-21,0.11587490069435832,0.0,16.394709647580907,Lithuania
2018-03-22,0.1683631899274202,0.0,17.2571587004488,Lithuania
2018-03-23,0.0,0.0,14.922141007765868,Lithuania
2018-03-24,0.2644719499495997,0.0,16.136289427269393,Lithuania
2018-03-25,0.3033155568598405,0.0,17.51298202037879,Lithuania
2018-03-26,0.08510663963715055,0.0,15.042111768749947,Lithuania
2018-03-27,0.0950959046798103,0.0,16.221882522126545,Lithuania
2018-03-28,0.07973745694751196,0.0,15.700773042474793,Lithuania
2018-03-29,0.05352518654771054,0.0,15.271012574556094,Lithuania
2018-03-30,0.0,0.0,15.722940692844002,Lithuania
2018-03-31,0.0,0.0,15.814979365802923,Lithuania
2018-04-01,0.0,0.0,16.225248462241577,Lithuania
2018-04-02,0.0,0.0,18.138269000422248,Lithuania
2018-04-03,0.0,0.0,16.353394930374265,Lithuania
2018-04-04,0.0,0.0,15.423968828701446,Lithuania
2018-04-05,0.0,0.0,16.087361811731157,Lithuania
2018-04-06,1.2090378760169789,0.0,18.17113556583349,Lithuania
2018-04-07,0.0,0.0,16.55146725667825,Lithuania
2018-04-08,0.0,0.0,15.956049165782805,Lithuania
2018-04-09,0.013102699558115565,0.0,16.31352968762142,Lithuania
2018-04-10,0.07797556947722971,0.0,16.349887546223744,Lithuania
2018-04-11,0.16006836591631043,0.0,17.456757306703654,Lithuania
2018-04-12,0.25649666174711583,0.0,16.20703475179475,Lithuania
2018-04-13,0.0,0.0,14.81848597336983,Lithuania
2018-04-14,0.46363145545984646,0.0,16.77708537030161,Lithuania
2018-04-15,0.5595331749195359,0.0,16.940641265924768,Lithuania
2018-04-16,0.2670666327608142,0.0,15.334752850402856,Lithuania
2018-04-17,0.22538938189241628,0.0,15.773847854686746,Lithuania
2018-04-18,0.1489445957655411,0.0,16.451406334691804,Lithuania
2018-04-19,0.060285327880249165,0.0,15.460257208778767,Lithuania
2018-04-20,0.21621900322396484,0.0,16.157074895504987,Lithuania
2018-04-21,0.0,0.0,15.319133088491503,Lithuania
2018-04-22,0.0,0.0,15.537865095142637,Lithuania
2018-04-23,0.0,0.0,15.908853234477775,Lithuania
2018-04-24,0.0,0.0,16.620519233144037,Lithuania
2018-04-25,0.0,0.0,16.441042210537685,Lithuania
2018-04-26,0.0,0.0,16.31096146894624,Lithuania
2018-04-27,1.853951979493433,0.0,17.556454795592515,Lithuania
2018-04-28,0.0,0.0,15.760674488230672,Lithuania
2018-04-29,0.0,0.0,16.993753467021648,Lithuania
2018-04-30,0.0,0.0,16.818085484445984,Lithuania
2018-05-01,0.015845863919553557,0.0,17.56934919539136,Lithuania
2018-05-02,0.04769499986948784,0.0,15.663732897792576,Lithuania
2018-05-03,0.09692689067014836,0.0,16.83523027050236,Lithuania
2018-05-04,0.0,0.0,13.49797741093172,Lithuania
2018-05-05,0.22799784451707814,0.0,17.883323213266607,Lithuania
2018-05-06,0.2108212145382631,0.0,16.45343931206771,Lithuania
2018-05-07,0.0,0.0,16.70641320327146,Lithuania
2018-05-08,0.037935158783423344,0.0,16.46242273431803,Lithuania
2018-05-09,0.05246945866732745,0.0,16.520440108038667,Lithuania
2018-05-10,0.03556379082447865,0.0,16.45789309557295,Lithuania
2018-05-11,0.1495437773119629,0.0,16.647434693808528,Lithuania
2018-05-12,0.0,0.0,15.574701709070277,Lithuania
2018-05-13,0.0,0.0,16.902524321343563,Lithuania
2018-05-14,0.0,0.0,15.737889491246083,Lithuania
2018-05-15,0.0,0.0,15.94742143366486,Lithuania
2018-05-16,0.0,0.0,15.73752528359527,Lithuania
2018-05-17,0.0,0.0,15.52621086303576,Lithuania
2018-05-18,2.223021256413356,0.0,17.33417789734662,Lithuania
2018-05-19,0.0,0.0,15.679979848926434,Lithuania
2018-05-20,0.0,0.0,17.004448705056248,Lithuania
2018-05-21,0.010618265062715527,0.0,15.938872311931446,Lithuania
2018-05-22,0.08665658214607226,0.0,17.10306583986343,Lithuania
2018-05-23,0.18146953208387026,0.0,16.829099726850544,Lithuania
2018-05-24,0.28981711971985097,0.0,17.007577970069253,Lithuania
2018-05-25,0.0,0.0,12.791271625070486,Lithuania
2018-05-26,0.502535472146914,0.0,16.56593254783536,Lithuania
2018-05-27,0.3932351867084278,0.0,15.982832296824968,Lithuania
2018-05-28,0.09292040228518794,0.0,16.27210956159144,Lithuania
2018-05-29,0.08934567874485409,0.0,17.603936010132507,Lithuania
2018-05-30,0.05105832629828677,0.0,16.58413894388054,Lithuania
2018-05-31,0.0009295391359828853,0.0,16.678237412920527,Lithuania
2018-06-01,0.8524219610110476,0.0,16.312113419457567,Lithuania
2018-06-02,0.0,0.0,16.104013249826437,Lithuania
2018-06-03,0.0,0.0,15.308626416922925,Lithuania
2018-06-04,0.03982847519030002,0.0,14.287042673669683,Lithuania
2018-06-05,0.0,0.0,16.424795654065367,Lithuania
2018-06-06,0.0,0.0,17.368642574130526,Lithuania
2018-06-07,0.0,0.0,15.377262638372255,Lithuania
2018-06-08,2.6254116496919275,0.0,19.064295011572888,Lithuania
2018-06-09,0.0,0.0,15.846377443362917,Lithuania
2018-06-10,0.0,0.0,16.014934123607194,Lithuania
2018-06-11,0.012748421766603743,0.0,16.221537309276705,Lithuania
2018-06-12,0.0,0.0,16.542768043473014,Lithuania
2018-06-13,0.011520861366043285,0.0,17.3397799297402,Lithuania
2018-06-14,0.047015629085924805,0.0,15.403978119051496,Lithuania
2018-06-15,0.0,0.0,15.133601297537666,Lithuania
2018-06-16,0.11176752010473427,0.0,16.67952028546519,Lithuania
2018-06-17,0.11521153108835269,0.0,16.754565875836423,Lithuania
2018-06-18,0.028314678520279364,0.0,14.868633070718877,Lithuania
2018-06-19,0.05596375366367407,0.0,16.06998933401522,Lithuania
2018-06-20,0.06780917230823828,0.0,17.799531597465705,Lithuania
2018-06-21,0.07293311386590685,0.0,16.290626951289042,Lithuania
2018-06-22,0.0,0.0,15.606230008869723,Lithuania
2018-06-23,0.06312119437175129,0.0,17.48403349826214,Lithuania
2018-06-24,0.0507623030938222,0.0,16.513507923222928,Lithuania
2018-06-25,0.015259356464425972,0.0,16.250410736481378,Lithuania
2018-06-26,0.012125545797266362,0.0,17.062395539336443,Lithuania
2018-06-27,0.01104977467913994,0.0,15.961713948628176,Lithuania
2018-06-28,0.008805577778203722,0.0,16.08539159744621,Lithuania
2018-06-29,0.0,0.0,15.568519322839961,Lithuania
2018-06-30,0.0017844090754903055,0.0,14.236363202368063,Lithuania
2018-07-01,0.0,0.0,17.21922724825266,Lithuania
2018-07-02,0.0,0.0,15.946775466633273,Lithuania
2018-07-03,0.0,0.0,15.709816626436883,Lithuania
2018-07-04,0.0,0.0,16.179162076438875,Lithuania
2018-07-05,0.0,0.0,15.41127969199525,Lithuania
2018-07-06,0.1977018866168909,0.0,17.055910411922937,Lithuania
2018-07-07,0.0,0.0,16.428300766202835,Lithuania
2018-07-08,0.0,0.0,16.50458761035828,Lithuania
2018-07-09,0.0,0.0,15.870521400756493,Lithuania
2018-07-10,0.0008535190911883729,0.0,16.177979244734807,Lithuania
2018-07-11,0.0032104132657176216,0.0,16.264752829629195,Lithuania
2018-07-12,0.007003628089372901,0.0,15.931237552999729,Lithuania
2018-07-13,0.0,0.0,15.653561195760767,Lithuania
2018-07-14,0.01708390294107308,0.0,17.27437709087365,Lithuania
2018-07-15,0.022413755966610528,0.0,16.47348771558388,Lithuania
2018-07-16,0.0,0.0,15.677441769347901,Lithuania
2018-07-17,0.005882542277616543,0.0,16.449023613372358,Lithuania
2018-07-18,0.013034714225713465,0.0,16.160592872250813,Lithuania
2018-07-19,0.01890000622487108,0.0,16.30017633896831,Lithuania
2018-07-20,0.0,0.0,15.4279320480318,Lithuania
2018-07-21,0.02521898531004215,0.0,16.20959287546588,Lithuania
2018-07-22,0.025827805601171174,0.0,16.569957675266124,Lithuania
2018-07-23,0.005929925941971467,0.0,16.205088980611396,Lithuania
2018-07-24,0.012165557672083094,0.0,18.50536782864349,Lithuania
2018-07-25,0.014879094313238547,0.0,15.89048145697488,Lithuania
2018-07-26,0.016129584777975617,0.0,16.644046602516582,Lithuania
2018-07-27,0.0,0.0,15.757338535544484,Lithuania
2018-07-28,0.04394121185431522,0.0,16.236745462536657,Lithuania
2018-07-29,0.05856292081801046,0.0,17.31924109543841,Lithuania
2018-07-30,0.0294380028821553,0.0,17.04658431847262,Lithuania
2018-07-31,0.05082315029858305,0.0,16.21696778798562,Lithuania
2018-08-01,0.06926972793855861,0.0,16.42364337475087,Lithuania
2018-08-02,0.08837672397864656,0.0,16.37387041947301,Lithuania
2018-08-03,0.0,0.0,14.453627918331618,Lithuania
2018-08-04,0.12055655302158322,0.0,15.745708448356899,Lithuania
2018-08-05,0.13081157323979115,0.0,16.48485319358096,Lithuania
2018-08-06,0.0418012762460536,0.0,16.94119013783515,Lithuania
2018-08-07,0.06197087436590107,0.0,16.536327922333854,Lithuania
2018-08-08,0.06941745831871517,0.0,16.55825452600415,Lithuania
2018-08-09,0.0742050966602385,0.0,16.555570622730748,Lithuania
2018-08-10,0.0,0.0,14.940864100765712,Lithuania
2018-08-11,0.07262398752450391,0.0,16.12886897827723,Lithuania
2018-08-12,0.06706075074364329,0.0,16.549977996678415,Lithuania
2018-08-13,0.0,0.0,16.186892001710298,Lithuania
2018-08-14,0.01059270042710312,0.0,15.902864970219227,Lithuania
2018-08-15,0.019007518504028785,0.0,16.437926548780236,Lithuania
2018-08-16,0.0258391275835579,0.0,16.809778979335753,Lithuania
2018-08-17,0.0,0.0,14.425349294057627,Lithuania
2018-08-18,0.04379273967118781,0.0,15.843979474237662,Lithuania
2018-08-19,0.05107889227972605,0.0,16.368259549156846,Lithuania
2018-08-20,0.0,0.0,16.161700697523095,Lithuania
2018-08-21,0.01322671774821681,0.0,16.270060002267023,Lithuania
2018-08-22,0.03398942002973869,0.0,17.454495458624898,Lithuania
2018-08-23,0.05617440031372826,0.0,16.424907024118163,Lithuania
2018-08-24,0.0,0.0,15.344894346767685,Lithuania
2018-08-25,0.09753282023542399,0.0,15.660573354372778,Lithuania
2018-08-26,0.11470895389404513,0.0,17.368222836386934,Lithuania
2018-08-27,0.023744136758201268,0.0,17.383098660594396,Lithuania
2018-08-28,0.04361556131001435,0.0,17.575282746602944,Lithuania
2018-08-29,0.044505821672980395,0.0,17.058458588621246,Lithuania
2018-08-30,0.035436485265944805,0.0,16.06724551345912,Lithuania
2018-08-31,0.0,0.0,16.664293094306913,Lithuania
2018-09-01,0.0,0.0,16.644126220829072,Lithuania
2018-09-02,0.0,0.0,17.138271405613484,Lithuania
2018-09-03,0.0,0.0,17.025722054346602,Lithuania
2018-09-04,0.0,0.0,16.617271376440915,Lithuania
2018-09-05,0.0,0.0,16.65429727179472,Lithuania
2018-09-06,0.0,0.0,16.64149762383426,Lithuania
2018-09-07,0.5579570629586885,0.0,17.26144823125121,Lithuania
2018-09-08,0.0068767373219532375,0.0,15.55240005248861,Lithuania
2018-09-09,0.07746045493525794,0.0,16.8277279457762,Lithuania
2018-09-10,0.04602616133328675,0.0,15.892930875457441,Lithuania
